Star,FeO,Na2O,MgO,Al2O3,SiO2,CaO,TiO2,Cr2O3
2M19253372+4210501,6.819862690724876,0.18344270407194627,36.07879684911127,4.270988475383074,50.323256564735544,2.286073247808829,0.03757946816446962,0.0
2M19310830+4312575,7.137815712827471,0.4378594827839012,36.44004059180196,2.523061954658197,50.20271081091258,3.1817892653014566,0.0767221817144365,0.0
2M19384178+4204321,6.5167154492622,0.25631923667161643,35.17091971459297,2.332660612756611,53.33208727196518,2.3586424540986806,0.03265526065273397,0.0
2M19290877+4204208
2M19254039+3840204,7.815304209999693,0.26813334045194603,40.58532890703855,2.9488564669083726,45.50899487148861,2.7738128961428674,0.09956930796995775,0.0
2M19342430+4222471,7.768346000583214,0.4210197141116299,38.32809004387363,4.880831070664906,44.985588065117284,3.3321310587309876,0.2839940469183402,0.0
2M19421779+4248231
2M19294013+4125007,7.591021733167984,0.3781722039285442,38.16600544779683,3.649477161517995,46.50676141666274,3.574487468399378,0.13407456852652086,0.0
2M19351783+4246469
2M19344300+4651099,7.818442596825208,0.2532335715614472,41.22601049731762,2.85119290938062,45.24519626711854,2.525294662700765,0.08062949509581532,0.0
2M18523616+4508233,6.780198837306632,0.30299539836279915,35.08190949139775,2.4846164512465925,52.26966769369113,2.9304379426995752,0.150174185295529,0.0
2M18575579+4423529,6.835636663699225,0.24872279593624647,36.20853127455042,3.4243760504024965,51.12766061104922,2.1313759852132503,0.023696619149144043,0.0
2M19322256+4253471,7.4446011925708575,0.3567846199968584,37.671938687250226,2.6264923066681742,49.05001398798102,2.706508586964636,0.14366061856823667,0.0
2M18473976+4246318,7.511665574166285,0.48733501566208426,41.47776248421669,1.9390914228618952,45.55384383223555,2.9636320328654655,0.06666963799204549,0.0
2M19282524+4222491,7.848032677923615,0.45310069697284194,39.53050002488982,5.9755855780185705,42.61432938837758,3.42582582770542,0.1526258061121436,0.0
2M19300081+4304593,8.44379228312934,0.31733826043162594,41.56311757768572,2.982650613435154,43.14103228737054,3.3448932623487666,0.2071757155988548,0.0
2M19283906+4101236,7.185696988492358,0.4143049492917493,36.92992624631025,3.404727732684915,48.80245512536393,3.211850439431681,0.05103851842510099,0.0
2M19092707+3838585,8.142257615491282,0.2066736066048167,43.32175636134204,2.9541712769448667,42.623835473483865,2.638441217251013,0.11286444888211536,0.0
2M19275056+4225588,7.506151558999466,0.45440733902018465,37.892643778037986,3.7510264945803042,47.713600778790486,2.5919178819154722,0.09025216865608232,0.0
2M19443187+4858386,25.644468083244938,3.228536712343107,0.19110212540533095,12.84119224268781,51.164599667266465,5.963222258933384,0.9668789101189633,-0.0
2M18585736+4935542,7.362332932836177,0.26430326676302723,38.88612712979066,2.2103735113921106,48.34347578178245,2.887264309961469,0.046123067474107556,0.0
2M19455215+4235555
2M19260389+4214535
2M19383520+4153027,5.66464468200562,1.1406387601069177,28.14797292010113,5.149656811947823,55.25759712787407,4.546115173255251,0.09337452470917973,0.0
2M19071403+4918590,7.8165187587033875,0.3728543059172608,38.39333905302322,3.3042023303974757,46.53031018726905,3.4444154319848206,0.1383599327047855,0.0
2M19165219+4753040,7.9548240745263605,0.4169874340955798,40.174595357357305,2.9533333686300396,45.397873976127364,3.010387150359094,0.09199863890426105,0.0
2M19351595+4212449,6.434660403701862,0.7723054771674901,32.60055192173037,7.625712157435262,49.544426934593524,2.9766209463403777,0.04572215903111121,0.0
2M19432625+4756222,8.160109403647956,0.24236324566406725,40.223476579002046,2.6292507998899857,45.38861699796758,3.1906783030481556,0.1655046707802191,0.0
2M19214099+3751064,8.128204319361501,0.2499573537453329,44.25727873706563,2.7161190927030328,41.86875339498667,2.6333088536464517,0.14637824849139563,0.0
2M19095484+3813438,6.5944108004007935,0.37476965560080655,35.072429121278894,2.735110276595662,52.752222674506086,2.4482002495069293,0.022857222110822768,0.0
2M19293325+4213597,7.856416817665142,0.1420898444790064,39.43573865765477,2.4458410560783834,46.63248656678616,3.314147049104252,0.17328000823228262,0.0
2M19223006+4452262
2M19331205+4131240,6.838159021970308,0.39537639278415376,35.95407909372217,5.707941514072451,48.914012867543235,2.1303982912391506,0.060032818668533265,0.0
2M19330298+4121544,6.712807830884543,0.39785679122219464,34.55718603502501,3.2696877610192523,51.85396148313153,3.1907550178160595,0.01774508090142065,0.0
2M19263381+4114277,8.057501866041985,0.5493903484533824,41.523142576532315,3.6426110361633186,43.116222026926245,2.9030198713043327,0.20811227457841552,0.0
2M19360227+4252507
2M19103720+3914394
2M19263090+4112309
2M19480452+5024323,7.235314127313592,0.535865416126702,35.188864464332305,3.4054885008163116,49.69699082516015,3.7591642877022324,0.17831237854870155,0.0
2M19092683+3842505
2M19322962+4056051,7.572421969595775,0.10870357461482466,40.78246346393342,4.24651663140645,44.72933921361941,2.515903964969579,0.04465118186052931,0.0
2M19024305+5014286
2M18444674+4729496,7.75900981476561,0.4669080249573531,38.476723533085725,3.8027798995093285,46.440236740453,2.848538113798174,0.20580387343081497,0.0
2M19315309+4102087,7.515997231142056,0.3052655728721948,37.435658241560674,2.55198139445292,48.72959578837342,3.2459547318346447,0.2155470397640697,0.0
2M19244068+4238269,7.190673414615881,0.10595985736463472,38.20785759340261,6.147377701914954,46.25667502114702,2.0425555892523968,0.04890082230251119,0.0
2M19104752+4220194,8.334202513298404,0.16287428000200563,44.484311515165345,3.0197437392767457,41.13133059335592,2.7572487882981846,0.11028857060339005,0.0
2M19283288+4225459,8.603832587243113,0.2541669484904604,43.03003645289533,3.1728450919337523,41.57541349741559,3.178472715867795,0.1852327061539391,0.0
2M19011470+4750549,6.890082849286175,0.43448060287010093,36.17391087272841,3.5940913603510087,50.51806564747756,2.3362113089255123,0.053157358361232344,0.0
2M19290865+4054489,8.474764448887713,0.27815879557963363,42.426500794039114,3.380151609449896,41.75627125839361,3.4817812637506886,0.20237182989934865,0.0
2M19022767+5008087
2M18495813+4358487,7.509189198380793,0.557653338371595,38.00827224395375,3.340447890053712,47.609510557507335,2.87985827137219,0.09506850036062595,0.0
2M19345452+4248243
2M19324327+4137039,7.828808760665336,0.3344013876832511,38.645491328945106,2.4145652468609202,47.20526138152291,3.4562783815404057,0.11519351278207711,0.0
2M19045932+5014326,7.777431866396017,0.4053823035465616,39.0714658509165,4.746719929287548,44.049532590542185,3.8972112488784925,0.052256210432700186,0.0
2M18472048+4409213,7.227225891952305,0.14578073060380897,37.65187568795266,3.0085929339894317,49.09519246030128,2.8368026776563733,0.03452961754415532,0.0
2M19134816+4014431,8.124419590175675,0.16287455442992438,45.09191960198609,2.5451084179086267,41.16142819332401,2.742163738703163,0.1720859034725038,0.0
2M19310175+4325368,7.768440265470303,0.5845706793432689,39.37674582671756,2.958055927548024,45.909409719779646,3.1977806520498775,0.20499692909131065,0.0
2M19345587+4154030
2M19352029+4237298,8.452137604824669,0.4623647326295619,41.34475057184023,4.210584343216095,41.67789722633884,3.470076545168046,0.3821889759825631,0.0
2M18455585+4712289,8.164633917697223,0.18849854323258658,42.4031311745142,2.465908286055989,43.931977647565226,2.690077160598203,0.15577327033659527,0.0
2M19180152+4522155,7.710471479633546,0.3253131319115501,38.628781938633864,3.2299123384338255,46.739005571347356,3.2966273368024512,0.06988820323740845,0.0
2M19102533+4931237,8.204304845772393,0.35656989548207296,39.562155431276885,2.8053058854357302,45.474647893816936,3.3881426100509655,0.2088734381649973,0.0
2M19280049+4147130
